date,walcl_musd,wtregen_musd,rrp_musd,ecb_assets_musd,boj_assets_musd,pboc_assets_musd,reserves_musd,repo_musd,discount_window_musd,fed_net_liq_musd,global_cb_musd
2018-07-27,4277681.00,348886.00,1470.00,5377599.00,4934611.15,5578156.82,1947119.00,23.00,2.00,3927325.00,20168047.96
2018-07-28,4277681.00,348886.00,1470.00,5377599.00,4934611.15,5578156.82,1947119.00,23.00,2.00,3927325.00,20168047.96
2018-07-29,4277681.00,348886.00,1470.00,5377599.00,4934611.15,5578156.82,1947119.00,23.00,2.00,3927325.00,20168047.96
2018-07-30,4277681.00,348886.00,1995.00,5377599.00,4934611.15,5578156.82,1947119.00,23.00,2.00,3926800.00,20168047.96
2018-07-31,4277681.00,348886.00,9045.00,5377599.00,4934611.15,5578156.82,1947119.00,23.00,2.00,3919750.00,20168047.96
2018-08-01,4255653.00,351523.00,795.00,5377599.00,4931402.61,5578156.82,1937548.00,23.00,3.00,3903335.00,20142811.43
2018-08-02,4255653.00,351523.00,1817.00,5377599.00,4931402.61,5578156.82,1937548.00,23.00,3.00,3902313.00,20142811.43
2018-08-03,4255653.00,351523.00,1673.00,5337238.60,4931402.61,5578156.82,1937548.00,23.00,3.00,3902457.00,20102451.04
2018-08-04,4255653.00,351523.00,1673.00,5337238.60,4931402.61,5578156.82,1937548.00,23.00,3.00,3902457.00,20102451.04
2018-08-05,4255653.00,351523.00,1673.00,5337238.60,4931402.61,5578156.82,1937548.00,23.00,3.00,3902457.00,20102451.04
2018-08-06,4255653.00,351523.00,2095.00,5337238.60,4931402.61,5578156.82,1937548.00,23.00,3.00,3902035.00,20102451.04
2018-08-07,4255653.00,351523.00,2337.00,5337238.60,4931402.61,5578156.82,1937548.00,23.00,3.00,3901793.00,20102451.04
2018-08-08,4258030.00,326471.00,1659.00,5337238.60,4931402.61,5578156.82,1951389.00,23.00,3.00,3929900.00,20104828.04
2018-08-09,4258030.00,326471.00,1745.00,5337238.60,4931402.61,5578156.82,1951389.00,23.00,3.00,3929814.00,20104828.04
2018-08-10,4258030.00,326471.00,2470.00,5252782.31,4931402.61,5578156.82,1951389.00,23.00,3.00,3929089.00,20020371.74
2018-08-11,4258030.00,326471.00,2470.00,5252782.31,4931402.61,5578156.82,1951389.00,23.00,3.00,3929089.00,20020371.74
2018-08-12,4258030.00,326471.00,2470.00,5252782.31,4931402.61,5578156.82,1951389.00,23.00,3.00,3929089.00,20020371.74
2018-08-13,4258030.00,326471.00,1383.00,5252782.31,4931402.61,5578156.82,1951389.00,23.00,3.00,3930176.00,20020371.74
2018-08-14,4258030.00,326471.00,685.00,5252782.31,4931402.61,5578156.82,1951389.00,23.00,3.00,3930874.00,20020371.74
2018-08-15,4228924.00,342799.00,315.00,5252782.31,4931402.61,5578156.82,1922547.00,23.00,7.00,3885810.00,19991265.74
2018-08-16,4228924.00,342799.00,532.00,5252782.31,4931402.61,5578156.82,1922547.00,23.00,7.00,3885593.00,19991265.74
2018-08-17,4228924.00,342799.00,4016.00,5264610.51,4931402.61,5578156.82,1922547.00,23.00,7.00,3882109.00,20003093.94
2018-08-18,4228924.00,342799.00,4016.00,5264610.51,4931402.61,5578156.82,1922547.00,23.00,7.00,3882109.00,20003093.94
2018-08-19,4228924.00,342799.00,4016.00,5264610.51,4931402.61,5578156.82,1922547.00,23.00,7.00,3882109.00,20003093.94
2018-08-20,4228924.00,342799.00,1646.00,5264610.51,4931402.61,5578156.82,1922547.00,23.00,7.00,3884479.00,20003093.94
2018-08-21,4228924.00,342799.00,1466.00,5264610.51,4931402.61,5578156.82,1922547.00,23.00,7.00,3884659.00,20003093.94
2018-08-22,4228818.00,348393.00,1126.00,5264610.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3879299.00,20002987.94
2018-08-23,4228818.00,348393.00,2416.00,5264610.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3878009.00,20002987.94
2018-08-24,4228818.00,348393.00,4665.00,5370095.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3875760.00,20108472.95
2018-08-25,4228818.00,348393.00,4665.00,5370095.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3875760.00,20108472.95
2018-08-26,4228818.00,348393.00,4665.00,5370095.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3875760.00,20108472.95
2018-08-27,4228818.00,348393.00,996.00,5370095.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3879429.00,20108472.95
2018-08-28,4228818.00,348393.00,1415.00,5370095.51,4931402.61,5578156.82,1883254.00,23.00,10.00,3879010.00,20108472.95
2018-08-29,4218914.00,342543.00,840.00,5370095.51,4931402.61,5578156.82,1883924.00,23.00,39.00,3875531.00,20098568.95
2018-08-30,4218914.00,342543.00,985.00,5370095.51,4931402.61,5578156.82,1883924.00,23.00,39.00,3875386.00,20098568.95
2018-08-31,4218914.00,342543.00,390.00,5358923.26,4931402.61,5578156.82,1883924.00,23.00,39.00,3875981.00,20087396.69
2018-09-01,4218914.00,342543.00,390.00,5358923.26,4916755.27,5578156.82,1883924.00,23.00,39.00,3875981.00,20072749.35
2018-09-02,4218914.00,342543.00,390.00,5358923.26,4916755.27,5578156.82,1883924.00,23.00,39.00,3875981.00,20072749.35
2018-09-03,4218914.00,342543.00,390.00,5358923.26,4916755.27,5578156.82,1883924.00,23.00,39.00,3875981.00,20072749.35
2018-09-04,4218914.00,342543.00,595.00,5358923.26,4916755.27,5578156.82,1883924.00,23.00,39.00,3875776.00,20072749.35
2018-09-05,4208496.00,323764.00,10.00,5358923.26,4916755.27,5578156.82,1895010.00,23.00,1.00,3884722.00,20062331.35
2018-09-06,4208496.00,323764.00,815.00,5358923.26,4916755.27,5578156.82,1895010.00,23.00,1.00,3883917.00,20062331.35
2018-09-07,4208496.00,323764.00,15.00,5362421.98,4916755.27,5578156.82,1895010.00,23.00,1.00,3884717.00,20065830.07
2018-09-08,4208496.00,323764.00,15.00,5362421.98,4916755.27,5578156.82,1895010.00,23.00,1.00,3884717.00,20065830.07
2018-09-09,4208496.00,323764.00,15.00,5362421.98,4916755.27,5578156.82,1895010.00,23.00,1.00,3884717.00,20065830.07
2018-09-10,4208496.00,323764.00,15.00,5362421.98,4916755.27,5578156.82,1895010.00,23.00,1.00,3884717.00,20065830.07
2018-09-11,4208496.00,323764.00,1241.00,5362421.98,4916755.27,5578156.82,1895010.00,23.00,1.00,3883491.00,20065830.07
2018-09-12,4210812.00,303654.00,1315.00,5362421.98,4916755.27,5578156.82,1920976.00,23.00,65.00,3905843.00,20068146.07
2018-09-13,4210812.00,303654.00,1791.00,5362421.98,4916755.27,5578156.82,1920976.00,23.00,65.00,3905367.00,20068146.07
2018-09-14,4210812.00,303654.00,1315.00,5407035.40,4916755.27,5578156.82,1920976.00,23.00,65.00,3905843.00,20112759.49
2018-09-15,4210812.00,303654.00,1315.00,5407035.40,4916755.27,5578156.82,1920976.00,23.00,65.00,3905843.00,20112759.49
2018-09-16,4210812.00,303654.00,1315.00,5407035.40,4916755.27,5578156.82,1920976.00,23.00,65.00,3905843.00,20112759.49
2018-09-17,4210812.00,303654.00,715.00,5407035.40,4916755.27,5578156.82,1920976.00,23.00,65.00,3906443.00,20112759.49
2018-09-18,4210812.00,303654.00,10115.00,5407035.40,4916755.27,5578156.82,1920976.00,23.00,65.00,3897043.00,20112759.49
2018-09-19,4208059.00,335878.00,8915.00,5407035.40,4916755.27,5578156.82,1879896.00,23.00,152.00,3863266.00,20110006.49
2018-09-20,4208059.00,335878.00,17868.00,5407035.40,4916755.27,5578156.82,1879896.00,23.00,152.00,3854313.00,20110006.49
2018-09-21,4208059.00,335878.00,17465.00,5453729.27,4916755.27,5578156.82,1879896.00,23.00,152.00,3854716.00,20156700.36
2018-09-22,4208059.00,335878.00,17465.00,5453729.27,4916755.27,5578156.82,1879896.00,23.00,152.00,3854716.00,20156700.36
2018-09-23,4208059.00,335878.00,17465.00,5453729.27,4916755.27,5578156.82,1879896.00,23.00,152.00,3854716.00,20156700.36
2018-09-24,4208059.00,335878.00,9340.00,5453729.27,4916755.27,5578156.82,1879896.00,23.00,152.00,3862841.00,20156700.36
2018-09-25,4208059.00,335878.00,3440.00,5453729.27,4916755.27,5578156.82,1879896.00,23.00,152.00,3868741.00,20156700.36
2018-09-26,4192909.00,370031.00,5625.00,5453729.27,4916755.27,5578156.82,1832500.00,23.00,64.00,3817253.00,20141550.36
2018-09-27,4192909.00,370031.00,30056.00,5453729.27,4916755.27,5578156.82,1832500.00,23.00,64.00,3792822.00,20141550.36
2018-09-28,4192909.00,370031.00,48430.00,5369122.26,4916755.27,5578156.82,1832500.00,23.00,64.00,3774448.00,20056943.35
2018-09-29,4192909.00,370031.00,48430.00,5369122.26,4916755.27,5578156.82,1832500.00,23.00,64.00,3774448.00,20056943.35
2018-09-30,4192909.00,370031.00,48430.00,5369122.26,4916755.27,5578156.82,1832500.00,23.00,64.00,3774448.00,20056943.35
2018-10-01,4192909.00,370031.00,4185.00,5369122.26,4842097.23,5578156.82,1832500.00,23.00,64.00,3818693.00,19982285.31
2018-10-02,4192909.00,370031.00,3295.00,5369122.26,4842097.23,5578156.82,1832500.00,23.00,64.00,3819583.00,19982285.31
2018-10-03,4174704.00,368007.00,2954.00,5369122.26,4842097.23,5578156.82,1801576.00,23.00,151.00,3803743.00,19964080.31
2018-10-04,4174704.00,368007.00,3265.00,5369122.26,4842097.23,5578156.82,1801576.00,23.00,151.00,3803432.00,19964080.31
2018-10-05,4174704.00,368007.00,1565.00,5319726.76,4842097.23,5578156.82,1801576.00,23.00,151.00,3805132.00,19914684.81
2018-10-06,4174704.00,368007.00,1565.00,5319726.76,4842097.23,5578156.82,1801576.00,23.00,151.00,3805132.00,19914684.81
2018-10-07,4174704.00,368007.00,1565.00,5319726.76,4842097.23,5578156.82,1801576.00,23.00,151.00,3805132.00,19914684.81
2018-10-08,4174704.00,368007.00,1565.00,5319726.76,4842097.23,5578156.82,1801576.00,23.00,151.00,3805132.00,19914684.81
2018-10-09,4174704.00,368007.00,2390.00,5319726.76,4842097.23,5578156.82,1801576.00,23.00,151.00,3804307.00,19914684.81
2018-10-10,4176906.00,324721.00,2390.00,5319726.76,4842097.23,5578156.82,1865065.00,23.00,13.00,3849795.00,19916886.81
2018-10-11,4176906.00,324721.00,2016.00,5319726.76,4842097.23,5578156.82,1865065.00,23.00,13.00,3850169.00,19916886.81
2018-10-12,4176906.00,324721.00,960.00,5355161.02,4842097.23,5578156.82,1865065.00,23.00,13.00,3851225.00,19952321.06
2018-10-13,4176906.00,324721.00,960.00,5355161.02,4842097.23,5578156.82,1865065.00,23.00,13.00,3851225.00,19952321.06
2018-10-14,4176906.00,324721.00,960.00,5355161.02,4842097.23,5578156.82,1865065.00,23.00,13.00,3851225.00,19952321.06
2018-10-15,4176906.00,324721.00,366.00,5355161.02,4842097.23,5578156.82,1865065.00,23.00,13.00,3851819.00,19952321.06
2018-10-16,4176906.00,324721.00,466.00,5355161.02,4842097.23,5578156.82,1865065.00,23.00,13.00,3851719.00,19952321.06
2018-10-17,4175446.00,332923.00,174.00,5355161.02,4842097.23,5578156.82,1853533.00,23.00,10.00,3842349.00,19950861.06
2018-10-18,4175446.00,332923.00,10290.00,5355161.02,4842097.23,5578156.82,1853533.00,23.00,10.00,3832233.00,19950861.06
2018-10-19,4175446.00,332923.00,3916.00,5328536.46,4842097.23,5578156.82,1853533.00,23.00,10.00,3838607.00,19924236.51
2018-10-20,4175446.00,332923.00,3916.00,5328536.46,4842097.23,5578156.82,1853533.00,23.00,10.00,3838607.00,19924236.51
2018-10-21,4175446.00,332923.00,3916.00,5328536.46,4842097.23,5578156.82,1853533.00,23.00,10.00,3838607.00,19924236.51
2018-10-22,4175446.00,332923.00,3189.00,5328536.46,4842097.23,5578156.82,1853533.00,23.00,10.00,3839334.00,19924236.51
2018-10-23,4175446.00,332923.00,4466.00,5328536.46,4842097.23,5578156.82,1853533.00,23.00,10.00,3838057.00,19924236.51
2018-10-24,4173070.00,369576.00,6444.00,5328536.46,4842097.23,5578156.82,1817608.00,23.00,48.00,3797050.00,19921860.51
2018-10-25,4173070.00,369576.00,1944.00,5328536.46,4842097.23,5578156.82,1817608.00,23.00,48.00,3801550.00,19921860.51
2018-10-26,4173070.00,369576.00,2004.00,5266713.13,4842097.23,5578156.82,1817608.00,23.00,48.00,3801490.00,19860037.18
2018-10-27,4173070.00,369576.00,2004.00,5266713.13,4842097.23,5578156.82,1817608.00,23.00,48.00,3801490.00,19860037.18
2018-10-28,4173070.00,369576.00,2004.00,5266713.13,4842097.23,5578156.82,1817608.00,23.00,48.00,3801490.00,19860037.18
2018-10-29,4173070.00,369576.00,1748.00,5266713.13,4842097.23,5578156.82,1817608.00,23.00,48.00,3801746.00,19860037.18
2018-10-30,4173070.00,369576.00,715.00,5266713.13,4842097.23,5578156.82,1817608.00,23.00,48.00,3802779.00,19860037.18
2018-10-31,4139731.00,373368.00,4815.00,5266713.13,4842097.23,5578156.82,1802252.00,23.00,61.00,3761548.00,19826698.18
2018-11-01,4139731.00,373368.00,4640.00,5266713.13,4925090.88,5578156.82,1802252.00,23.00,61.00,3761723.00,19909691.83
2018-11-02,4139731.00,373368.00,1510.00,5259097.06,4925090.88,5578156.82,1802252.00,23.00,61.00,3764853.00,19902075.76
2018-11-03,4139731.00,373368.00,1510.00,5259097.06,4925090.88,5578156.82,1802252.00,23.00,61.00,3764853.00,19902075.76
2018-11-04,4139731.00,373368.00,1510.00,5259097.06,4925090.88,5578156.82,1802252.00,23.00,61.00,3764853.00,19902075.76
2018-11-05,4139731.00,373368.00,1465.00,5259097.06,4925090.88,5578156.82,1802252.00,23.00,61.00,3764898.00,19902075.76
2018-11-06,4139731.00,373368.00,2540.00,5259097.06,4925090.88,5578156.82,1802252.00,23.00,61.00,3763823.00,19902075.76
2018-11-07,4141936.00,319984.00,1875.00,5259097.06,4925090.88,5578156.82,1826131.00,23.00,16.00,3820077.00,19904280.76
2018-11-08,4141936.00,319984.00,1166.00,5259097.06,4925090.88,5578156.82,1826131.00,23.00,16.00,3820786.00,19904280.76
2018-11-09,4141936.00,319984.00,401.00,5239196.42,4925090.88,5578156.82,1826131.00,23.00,16.00,3821551.00,19884380.11
2018-11-10,4141936.00,319984.00,401.00,5239196.42,4925090.88,5578156.82,1826131.00,23.00,16.00,3821551.00,19884380.11
2018-11-11,4141936.00,319984.00,401.00,5239196.42,4925090.88,5578156.82,1826131.00,23.00,16.00,3821551.00,19884380.11
2018-11-12,4141936.00,319984.00,401.00,5239196.42,4925090.88,5578156.82,1826131.00,23.00,16.00,3821551.00,19884380.11
2018-11-13,4141936.00,319984.00,1065.00,5239196.42,4925090.88,5578156.82,1826131.00,23.00,16.00,3820887.00,19884380.11
2018-11-14,4145892.00,341094.00,660.00,5239196.42,4925090.88,5578156.82,1801383.00,23.00,110.00,3804138.00,19888336.11
2018-11-15,4145892.00,341094.00,494.00,5239196.42,4925090.88,5578156.82,1801383.00,23.00,110.00,3804304.00,19888336.11
2018-11-16,4145892.00,341094.00,18565.00,5288593.08,4925090.88,5578156.82,1801383.00,23.00,110.00,3786233.00,19937732.78
2018-11-17,4145892.00,341094.00,18565.00,5288593.08,4925090.88,5578156.82,1801383.00,23.00,110.00,3786233.00,19937732.78
2018-11-18,4145892.00,341094.00,18565.00,5288593.08,4925090.88,5578156.82,1801383.00,23.00,110.00,3786233.00,19937732.78
2018-11-19,4145892.00,341094.00,16295.00,5288593.08,4925090.88,5578156.82,1801383.00,23.00,110.00,3788503.00,19937732.78
2018-11-20,4145892.00,341094.00,15235.00,5288593.08,4925090.88,5578156.82,1801383.00,23.00,110.00,3789563.00,19937732.78
2018-11-21,4106198.00,330202.00,16205.00,5288593.08,4925090.88,5578156.82,1757729.00,23.00,15.00,3759791.00,19898038.78
2018-11-22,4106198.00,330202.00,16205.00,5288593.08,4925090.88,5578156.82,1757729.00,23.00,15.00,3759791.00,19898038.78
2018-11-23,4106198.00,330202.00,13105.00,5265856.88,4925090.88,5578156.82,1757729.00,23.00,15.00,3762891.00,19875302.58
2018-11-24,4106198.00,330202.00,13105.00,5265856.88,4925090.88,5578156.82,1757729.00,23.00,15.00,3762891.00,19875302.58
2018-11-25,4106198.00,330202.00,13105.00,5265856.88,4925090.88,5578156.82,1757729.00,23.00,15.00,3762891.00,19875302.58
2018-11-26,4106198.00,330202.00,615.00,5265856.88,4925090.88,5578156.82,1757729.00,23.00,15.00,3775381.00,19875302.58
2018-11-27,4106198.00,330202.00,440.00,5265856.88,4925090.88,5578156.82,1757729.00,23.00,15.00,3775556.00,19875302.58
2018-11-28,4097170.00,340596.00,1464.00,5265856.88,4925090.88,5578156.82,1738659.00,23.00,4.00,3755110.00,19866274.58
2018-11-29,4097170.00,340596.00,1814.00,5265856.88,4925090.88,5578156.82,1738659.00,23.00,4.00,3754760.00,19866274.58
2018-11-30,4097170.00,340596.00,2490.00,5276856.56,4925090.88,5578156.82,1738659.00,23.00,4.00,3754084.00,19877274.25
2018-12-01,4097170.00,340596.00,2490.00,5276856.56,4862465.21,5578156.82,1738659.00,23.00,4.00,3754084.00,19814648.59
2018-12-02,4097170.00,340596.00,2490.00,5276856.56,4862465.21,5578156.82,1738659.00,23.00,4.00,3754084.00,19814648.59
2018-12-03,4097170.00,340596.00,2210.00,5276856.56,4862465.21,5578156.82,1738659.00,23.00,4.00,3754364.00,19814648.59
2018-12-04,4097170.00,340596.00,2210.00,5276856.56,4862465.21,5578156.82,1738659.00,23.00,4.00,3754364.00,19814648.59
2018-12-05,4086044.00,337564.00,2210.00,5276856.56,4862465.21,5578156.82,1738141.00,23.00,10.00,3746270.00,19803522.59
2018-12-06,4086044.00,337564.00,3360.00,5276856.56,4862465.21,5578156.82,1738141.00,23.00,10.00,3745120.00,19803522.59
2018-12-07,4086044.00,337564.00,5635.00,5311139.92,4862465.21,5578156.82,1738141.00,23.00,10.00,3742845.00,19837805.94
2018-12-08,4086044.00,337564.00,5635.00,5311139.92,4862465.21,5578156.82,1738141.00,23.00,10.00,3742845.00,19837805.94
2018-12-09,4086044.00,337564.00,5635.00,5311139.92,4862465.21,5578156.82,1738141.00,23.00,10.00,3742845.00,19837805.94
2018-12-10,4086044.00,337564.00,1424.00,5311139.92,4862465.21,5578156.82,1738141.00,23.00,10.00,3747056.00,19837805.94
2018-12-11,4086044.00,337564.00,352.00,5311139.92,4862465.21,5578156.82,1738141.00,23.00,10.00,3748128.00,19837805.94
2018-12-12,4088314.00,334967.00,461.00,5311139.92,4862465.21,5578156.82,1735539.00,23.00,9.00,3752886.00,19840075.94
2018-12-13,4088314.00,334967.00,415.00,5311139.92,4862465.21,5578156.82,1735539.00,23.00,9.00,3752932.00,19840075.94
2018-12-14,4088314.00,334967.00,315.00,5274971.08,4862465.21,5578156.82,1735539.00,23.00,9.00,3753032.00,19803907.11
2018-12-15,4088314.00,334967.00,315.00,5274971.08,4862465.21,5578156.82,1735539.00,23.00,9.00,3753032.00,19803907.11
2018-12-16,4088314.00,334967.00,315.00,5274971.08,4862465.21,5578156.82,1735539.00,23.00,9.00,3753032.00,19803907.11
2018-12-17,4088314.00,334967.00,415.00,5274971.08,4862465.21,5578156.82,1735539.00,23.00,9.00,3752932.00,19803907.11
2018-12-18,4088314.00,334967.00,6216.00,5274971.08,4862465.21,5578156.82,1735539.00,23.00,9.00,3747131.00,19803907.11
2018-12-19,4084274.00,350714.00,5982.00,5274971.08,4862465.21,5578156.82,1699138.00,23.00,18.00,3727578.00,19799867.11
2018-12-20,4084274.00,350714.00,9521.00,5274971.08,4862465.21,5578156.82,1699138.00,23.00,18.00,3724039.00,19799867.11
2018-12-21,4084274.00,350714.00,8805.00,5330342.64,4862465.21,5578156.82,1699138.00,23.00,18.00,3724755.00,19855238.67
2018-12-22,4084274.00,350714.00,8805.00,5330342.64,4862465.21,5578156.82,1699138.00,23.00,18.00,3724755.00,19855238.67
2018-12-23,4084274.00,350714.00,8805.00,5330342.64,4862465.21,5578156.82,1699138.00,23.00,18.00,3724755.00,19855238.67
2018-12-24,4084274.00,350714.00,7960.00,5330342.64,4862465.21,5578156.82,1699138.00,23.00,18.00,3725600.00,19855238.67
2018-12-25,4084274.00,350714.00,7960.00,5330342.64,4862465.21,5578156.82,1699138.00,23.00,18.00,3725600.00,19855238.67
2018-12-26,4075636.00,374085.00,1005.00,5330342.64,4862465.21,5578156.82,1661223.00,23.00,12.00,3700546.00,19846600.67
2018-12-27,4075636.00,374085.00,3100.00,5330342.64,4862465.21,5578156.82,1661223.00,23.00,12.00,3698451.00,19846600.67
2018-12-28,4075636.00,374085.00,3210.00,5343673.93,4862465.21,5578156.82,1661223.00,23.00,12.00,3698341.00,19859931.96
2018-12-29,4075636.00,374085.00,3210.00,5343673.93,4862465.21,5578156.82,1661223.00,23.00,12.00,3698341.00,19859931.96
2018-12-30,4075636.00,374085.00,3210.00,5343673.93,4862465.21,5578156.82,1661223.00,23.00,12.00,3698341.00,19859931.96
2018-12-31,4075636.00,374085.00,41848.00,5343673.93,4862465.21,5417672.90,1661223.00,23.00,12.00,3659703.00,19699448.04
2019-01-01,4075636.00,374085.00,41848.00,5343673.93,5076736.55,5417672.90,1661223.00,23.00,12.00,3659703.00,19913719.38
2019-01-02,4058378.00,379902.00,19481.00,5343673.93,5076736.55,5417672.90,1621856.00,23.00,5.00,3658995.00,19896461.38
2019-01-03,4058378.00,379902.00,7198.00,5343673.93,5076736.55,5417672.90,1621856.00,23.00,5.00,3671278.00,19896461.38
2019-01-04,4058378.00,379902.00,2860.00,5356197.44,5076736.55,5417672.90,1621856.00,23.00,5.00,3675616.00,19908984.89
2019-01-05,4058378.00,379902.00,2860.00,5356197.44,5076736.55,5417672.90,1621856.00,23.00,5.00,3675616.00,19908984.89
2019-01-06,4058378.00,379902.00,2860.00,5356197.44,5076736.55,5417672.90,1621856.00,23.00,5.00,3675616.00,19908984.89
2019-01-07,4058378.00,379902.00,2786.00,5356197.44,5076736.55,5417672.90,1621856.00,23.00,5.00,3675690.00,19908984.89
2019-01-08,4058378.00,379902.00,2811.00,5356197.44,5076736.55,5417672.90,1621856.00,23.00,5.00,3675665.00,19908984.89
2019-01-09,4056563.00,356698.00,2537.00,5356197.44,5076736.55,5417672.90,1650387.00,23.00,7.00,3697328.00,19907169.89
2019-01-10,4056563.00,356698.00,2216.00,5356197.44,5076736.55,5417672.90,1650387.00,23.00,7.00,3697649.00,19907169.89
2019-01-11,4056563.00,356698.00,2016.00,5399035.16,5076736.55,5417672.90,1650387.00,23.00,7.00,3697849.00,19950007.61
2019-01-12,4056563.00,356698.00,2016.00,5399035.16,5076736.55,5417672.90,1650387.00,23.00,7.00,3697849.00,19950007.61
2019-01-13,4056563.00,356698.00,2016.00,5399035.16,5076736.55,5417672.90,1650387.00,23.00,7.00,3697849.00,19950007.61
